citation,dist
aahd_estimationgroundwatervolumespumped_2009,1.4769325
aaheim_lostbenefitscarbonuptake_2018,1.4970161
aapro_digitalhealthoptimalsupportive_2020,1.5314168
abad_detectinglandslidedammedlakes_2022,1.9268126
abaduribarren_deeplearningassistedresolution_2022,1.5756947
abaduribarren_modelingenvironmentalinfluenceatlantic_2019,1.4233091
abapour_bayesiangametheoreticbased_2020,1.768393
abate_hydrologicalmodelingkobogolina_2023,1.6505656
abay_urbanisationimprovehouseholdwelfare_2023,1.4830589
abbafati_globalburden369diseases_2020,1.166586
abbas_characterizingclassifyingurbantree_2021,1.4432721
abbas_monitoringscaleforestrestoration_2023,1.5771146
abbas_predictingwaterqualityvariability_2023,1.4442072
abbasnezhad_incorporatingsocialpolicydrivers_2023,1.5331904
abbaszadeh_attitudesextramaritalrelationsrelated_2019,1.7357031
abbes_predictionnonstationarymultitemporal_2016,1.6710193
abbott_inboundarrivalsweathersurveillance_2023,1.4699473
abburu_engineeringevaluationglimpsesatellite_2015,1.8054634
abcede_insarbaseddetectionmapping_2022,1.6582215
abdallah_spatialdistributionblockfalls_2010,1.6968274
abdelaal_integratedstudiesidentifysite_2021,1.7173994
abdelfattah_webbasedgisenabled_2015,1.6051822
abdelghafar_anomalydetectionsatellitetelemetry_2019,1.6208243
abdelhaleem_applicationremotesensinggeographic_2021,1.4933407
abdelhamid_evaluationecosystemservicesresult_2022,1.3799376
abdelhamid_geospatialanalysislanddriving_2021,1.4506049
abdelhamid_impactassessmentlanddynamics_2023,1.1962467
abdelhamid_pastfuturelandland_2022,1.4068931
abdelrahman_mappingsoilslandrelated_2022,1.4580625
abdelsamie_integrationruslemodelremote_2023,1.6174169
abdhamid_investigationpotentialsolarphotovoltaic_2021,1.6052613
abdi_soilerosiondegradationassessment_2023,1.5232368
abdo_evolvingtotalevaluationmap_2020,1.651459
abdo_modelingurbandynamicscarbon_2021,1.1801528
abdollahi_explainableartificialintelligencexai_2023,1.4201025
abdollahi_remotesensingcapabilitiesobservational_2023,1.63919
abdollahnejad_predictiondominantforesttree_2017,1.5519596
abdrabo_integratedmethodologyurbanflood_2020,1.5014343
abdul_quantifyinglandscapestructurekelantan_2021,1.5987194
abdulaziz_distributionfecalcontaminationurbanized_2023,1.4742849
abdulhammed_satelliteimagesmatchingmosaic_2023,1.6593888
abdulkadirov_satelliteimagerecognitionensemble_2024,1.6631839
abdulkalam_internationalpartnershiplunarmissions_2005,1.7388394
abdulkareem_termhydrologicimpactassessment_2018,1.1562777
abdulkareem_termrunoffdynamicsassessment_2019,1.6899588
abdullah_monitoringdrasticgrowthship_2013,1.2478993
abdullah_precisionagriculturepracticesplanting_2023,1.6139696
abdullah_urbangreenbluespace_2022,1.340796
abdullahalmamun_ecosystemservicesassessmentvaluation_2017,1.461128
abdullahi_gisbasedsustainablecity_2015,1.4606558
abdullahi_spatialmodellingsitesuitability_2014,0.91995984
abdulmajid_influencetechnologyadoptionfarmers_2024,1.5739832
abdusalam_characteristicsimpactfactorsevapotranspiration_2018,1.3279936
abebe_dynamicslandlandcover_2022,1.6553795
abebe_rurallandmanagementoptions_2020,1.6254497
abedi_mineralpotentialmappingcentral_2015,1.4829364
abedigheshlaghi_gisdevelopmodelforest_2019,1.544579
aben_callviewshedecologyadvancing_2018,1.7014893
abera_anthropogenicthreatswetlandresources_2022,1.4243665
abera_estimatingwaterbudgetcomponents_2017,1.5708272
abichou_uncertaintiesopticalremotesensing_2010,1.2981459
abidin_mangrovepotentialassessmentdetermining_2023,1.5712612
abiodun_centersspacesciencetechnology_1993,1.5366844
abiodun_remotesensinginformationage_1998,1.313875
ablat_modisndvitimeseries_2021,1.7011096
abouelmagd_earthobservationsegyptiancoastal_2019,1.402848
abousamra_detectionfillingphasesgrand_2021,1.3597424
abousamra_dynamicshumaninducedlakes_2022,1.4067551
aboushaara_trackingeffectsclimatechange_2022,1.3131535
abouzahr_estimatesmaternalmortalityinterpret_2011,1.4227953
abraham_classificationdetectionnaturaldisasters_2023,1.4358764
abraham_trialsimplantablemonitoringdevices_2014,1.4953979
abrahms_dynamicensemblemodelspredict_2019,1.416081
abrahms_ontogeneticshiftssocialexperiential_2021,1.7115352
abreu_characterizingbraziliansanitarylandfill_2016,1.4879866
abrykosov_treatmentoceantidebackground_2022,1.6992267
abuelgasim_changedetectionadaptivefuzzy_1999,1.61169
abuelmagd_understandingclimatechangeimpact_2024,1.3938143
abujahidandalsharif_contemporarysurveyfreespace_2022,1.3595899
abunnasr_automatedlandsurfacetemperature_2023,1.4621241
abunnasr_perviouschangesurrogatediverse_2021,1.2653546
abunnasr_sebuautomatedgoogleearth_2022,1.3192508
abutaleb_estimatingurbangreennessindex_2021,1.3860885
abutaleb_mappingeucalyptstreesresolution_2021,1.5821384
abutalip_digitaltwinatmosphericenvironment_2023,1.0641288
acevedo_spaceactivitiesbolivarianrepublic_2011,1.5238268
achard_pantropicalmonitoringdeforestation_2007,1.4370043
acharya_quantificationmappingsatellitedriven_2020,1.5524992
