citation,dist
aahd_estimationgroundwatervolumespumped_2009,1.2980183
aaheim_lostbenefitscarbonuptake_2018,1.5653756
aapro_digitalhealthoptimalsupportive_2020,1.6555588
abad_detectinglandslidedammedlakes_2022,0.9586984
abaduribarren_deeplearningassistedresolution_2022,1.4096017
abaduribarren_modelingenvironmentalinfluenceatlantic_2019,1.4700698
abapour_bayesiangametheoreticbased_2020,1.5108023
abate_hydrologicalmodelingkobogolina_2023,1.4822757
abay_urbanisationimprovehouseholdwelfare_2023,1.4448959
abbafati_globalburden369diseases_2020,1.5777998
abbas_characterizingclassifyingurbantree_2021,1.2638397
abbas_monitoringscaleforestrestoration_2023,1.487683
abbas_predictingwaterqualityvariability_2023,1.3263557
abbasnezhad_incorporatingsocialpolicydrivers_2023,1.4795885
abbaszadeh_attitudesextramaritalrelationsrelated_2019,1.8445792
abbes_predictionnonstationarymultitemporal_2016,0.8936124
abbott_inboundarrivalsweathersurveillance_2023,1.5292118
abburu_engineeringevaluationglimpsesatellite_2015,0.7654548
abcede_insarbaseddetectionmapping_2022,1.202639
abdallah_spatialdistributionblockfalls_2010,1.0841596
abdelaal_integratedstudiesidentifysite_2021,1.4839611
abdelfattah_webbasedgisenabled_2015,1.4776129
abdelghafar_anomalydetectionsatellitetelemetry_2019,1.3361541
abdelhaleem_applicationremotesensinggeographic_2021,1.2587452
abdelhamid_evaluationecosystemservicesresult_2022,1.5868497
abdelhamid_geospatialanalysislanddriving_2021,0.9923604
abdelhamid_impactassessmentlanddynamics_2023,1.3727428
abdelhamid_pastfuturelandland_2022,1.3038117
abdelrahman_mappingsoilslandrelated_2022,1.3491774
abdelsamie_integrationruslemodelremote_2023,1.2698686
abdhamid_investigationpotentialsolarphotovoltaic_2021,0.9856266
abdi_soilerosiondegradationassessment_2023,1.2589878
abdo_evolvingtotalevaluationmap_2020,1.5287727
abdo_modelingurbandynamicscarbon_2021,1.348743
abdollahi_explainableartificialintelligencexai_2023,1.5424438
abdollahi_remotesensingcapabilitiesobservational_2023,1.0871565
abdollahnejad_predictiondominantforesttree_2017,1.238359
abdrabo_integratedmethodologyurbanflood_2020,1.6816924
abdul_quantifyinglandscapestructurekelantan_2021,1.3299744
abdulaziz_distributionfecalcontaminationurbanized_2023,1.6422036
abdulhammed_satelliteimagesmatchingmosaic_2023,0.925819
abdulkadirov_satelliteimagerecognitionensemble_2024,1.0157956
abdulkalam_internationalpartnershiplunarmissions_2005,1.3069263
abdulkareem_termhydrologicimpactassessment_2018,1.6223934
abdulkareem_termrunoffdynamicsassessment_2019,1.6500009
abdullah_monitoringdrasticgrowthship_2013,1.3819318
abdullah_precisionagriculturepracticesplanting_2023,1.2856743
abdullah_urbangreenbluespace_2022,1.3042865
abdullahalmamun_ecosystemservicesassessmentvaluation_2017,1.5988145
abdullahi_gisbasedsustainablecity_2015,1.4904914
abdullahi_spatialmodellingsitesuitability_2014,1.554596
abdulmajid_influencetechnologyadoptionfarmers_2024,1.5597575
abdusalam_characteristicsimpactfactorsevapotranspiration_2018,1.3050375
abebe_dynamicslandlandcover_2022,1.284599
abebe_rurallandmanagementoptions_2020,1.2069418
abedi_mineralpotentialmappingcentral_2015,1.1029913
abedigheshlaghi_gisdevelopmodelforest_2019,1.2771386
aben_callviewshedecologyadvancing_2018,1.2862203
abera_anthropogenicthreatswetlandresources_2022,1.5329597
abera_estimatingwaterbudgetcomponents_2017,1.4296758
abichou_uncertaintiesopticalremotesensing_2010,1.4330537
abidin_mangrovepotentialassessmentdetermining_2023,1.0975524
abiodun_centersspacesciencetechnology_1993,0.8846228
abiodun_remotesensinginformationage_1998,0.72748893
ablat_modisndvitimeseries_2021,1.2708917
abouelmagd_earthobservationsegyptiancoastal_2019,0.90422624
abousamra_detectionfillingphasesgrand_2021,1.1894305
abousamra_dynamicshumaninducedlakes_2022,1.0077146
aboushaara_trackingeffectsclimatechange_2022,1.5824175
abouzahr_estimatesmaternalmortalityinterpret_2011,1.7362273
abraham_classificationdetectionnaturaldisasters_2023,1.0510501
abraham_trialsimplantablemonitoringdevices_2014,1.7773926
abrahms_dynamicensemblemodelspredict_2019,1.4849128
abrahms_ontogeneticshiftssocialexperiential_2021,1.4020057
abreu_characterizingbraziliansanitarylandfill_2016,1.8315871
abrykosov_treatmentoceantidebackground_2022,1.2652488
