citation,dist
aahd_estimationgroundwatervolumespumped_2009,1.3640695
aaheim_lostbenefitscarbonuptake_2018,1.3146544
aapro_digitalhealthoptimalsupportive_2020,1.5756984
abad_detectinglandslidedammedlakes_2022,1.7451258
abaduribarren_deeplearningassistedresolution_2022,1.5192392
abaduribarren_modelingenvironmentalinfluenceatlantic_2019,1.6062773
abapour_bayesiangametheoreticbased_2020,1.6992626
abate_hydrologicalmodelingkobogolina_2023,1.3886476
abay_urbanisationimprovehouseholdwelfare_2023,1.27346
abbafati_globalburden369diseases_2020,1.3919342
abbas_characterizingclassifyingurbantree_2021,1.5361171
abbas_monitoringscaleforestrestoration_2023,1.2534665
abbas_predictingwaterqualityvariability_2023,1.3316749
abbasnezhad_incorporatingsocialpolicydrivers_2023,1.3466703
abbaszadeh_attitudesextramaritalrelationsrelated_2019,1.8996994
abbes_predictionnonstationarymultitemporal_2016,1.4469823
abbott_inboundarrivalsweathersurveillance_2023,1.5544574
abburu_engineeringevaluationglimpsesatellite_2015,1.8051815
abcede_insarbaseddetectionmapping_2022,1.7505136
abdallah_spatialdistributionblockfalls_2010,1.647641
abdelaal_integratedstudiesidentifysite_2021,1.7986994
abdelfattah_webbasedgisenabled_2015,1.1138277
abdelghafar_anomalydetectionsatellitetelemetry_2019,1.8913367
abdelhaleem_applicationremotesensinggeographic_2021,1.2182679
abdelhamid_evaluationecosystemservicesresult_2022,1.1318543
abdelhamid_geospatialanalysislanddriving_2021,1.0202873
abdelhamid_impactassessmentlanddynamics_2023,1.2271104
abdelhamid_pastfuturelandland_2022,1.3138181
abdelrahman_mappingsoilslandrelated_2022,1.538615
abdelsamie_integrationruslemodelremote_2023,1.2598648
abdhamid_investigationpotentialsolarphotovoltaic_2021,1.3883271
abdi_soilerosiondegradationassessment_2023,1.4680488
abdo_evolvingtotalevaluationmap_2020,1.558167
abdo_modelingurbandynamicscarbon_2021,0.9062051
abdollahi_explainableartificialintelligencexai_2023,1.527591
abdollahi_remotesensingcapabilitiesobservational_2023,1.6102936
abdollahnejad_predictiondominantforesttree_2017,1.6968162
abdrabo_integratedmethodologyurbanflood_2020,1.3598335
abdul_quantifyinglandscapestructurekelantan_2021,1.3792931
