citation,dist
aahd_estimationgroundwatervolumespumped_2009,1.6675841
aaheim_lostbenefitscarbonuptake_2018,1.3240614
aapro_digitalhealthoptimalsupportive_2020,1.8851407
abad_detectinglandslidedammedlakes_2022,1.5763826
abaduribarren_deeplearningassistedresolution_2022,1.5694609
abaduribarren_modelingenvironmentalinfluenceatlantic_2019,1.6040052
abapour_bayesiangametheoreticbased_2020,1.9048698
abate_hydrologicalmodelingkobogolina_2023,1.6436133
abay_urbanisationimprovehouseholdwelfare_2023,1.672795
abbafati_globalburden369diseases_2020,1.6066366
abbas_characterizingclassifyingurbantree_2021,1.561521
abbas_monitoringscaleforestrestoration_2023,1.5235584
abbas_predictingwaterqualityvariability_2023,1.638923
abbasnezhad_incorporatingsocialpolicydrivers_2023,1.2914742
abbaszadeh_attitudesextramaritalrelationsrelated_2019,1.9502642
abbes_predictionnonstationarymultitemporal_2016,1.5326481
abbott_inboundarrivalsweathersurveillance_2023,1.5848862
abburu_engineeringevaluationglimpsesatellite_2015,1.762893
abcede_insarbaseddetectionmapping_2022,1.6774025
abdallah_spatialdistributionblockfalls_2010,1.6564409
abdelaal_integratedstudiesidentifysite_2021,1.7232609
abdelfattah_webbasedgisenabled_2015,1.6938025
abdelghafar_anomalydetectionsatellitetelemetry_2019,1.4565232
abdelhaleem_applicationremotesensinggeographic_2021,1.6573516
abdelhamid_evaluationecosystemservicesresult_2022,1.5355754
abdelhamid_geospatialanalysislanddriving_2021,1.4364178
abdelhamid_impactassessmentlanddynamics_2023,1.6359497
abdelhamid_pastfuturelandland_2022,1.6361921
abdelrahman_mappingsoilslandrelated_2022,1.6835837
abdelsamie_integrationruslemodelremote_2023,1.6100059
abdhamid_investigationpotentialsolarphotovoltaic_2021,1.6724977
abdi_soilerosiondegradationassessment_2023,1.63408
abdo_evolvingtotalevaluationmap_2020,1.5688219
abdo_modelingurbandynamicscarbon_2021,1.4463181
abdollahi_explainableartificialintelligencexai_2023,0.81694174
abdollahi_remotesensingcapabilitiesobservational_2023,1.5589149
abdollahnejad_predictiondominantforesttree_2017,1.3842216
abdrabo_integratedmethodologyurbanflood_2020,1.5510046
abdul_quantifyinglandscapestructurekelantan_2021,1.5473766
abdulaziz_distributionfecalcontaminationurbanized_2023,1.6732643
abdulhammed_satelliteimagesmatchingmosaic_2023,1.7864614
abdulkadirov_satelliteimagerecognitionensemble_2024,1.6803225
abdulkalam_internationalpartnershiplunarmissions_2005,1.8882948
abdulkareem_termhydrologicimpactassessment_2018,1.7164744
abdulkareem_termrunoffdynamicsassessment_2019,1.4492142
abdullah_monitoringdrasticgrowthship_2013,1.656637
abdullah_precisionagriculturepracticesplanting_2023,1.7683918
abdullah_urbangreenbluespace_2022,1.549972
abdullahalmamun_ecosystemservicesassessmentvaluation_2017,1.5955637
abdullahi_gisbasedsustainablecity_2015,1.7360644
abdullahi_spatialmodellingsitesuitability_2014,1.617822
abdulmajid_influencetechnologyadoptionfarmers_2024,1.8767662
abdusalam_characteristicsimpactfactorsevapotranspiration_2018,1.644004
abebe_dynamicslandlandcover_2022,1.4344971
abebe_rurallandmanagementoptions_2020,1.5195816
abedi_mineralpotentialmappingcentral_2015,1.5898502
abedigheshlaghi_gisdevelopmodelforest_2019,1.0672307
aben_callviewshedecologyadvancing_2018,1.5871377
abera_anthropogenicthreatswetlandresources_2022,1.5309407
abera_estimatingwaterbudgetcomponents_2017,1.7029762
abichou_uncertaintiesopticalremotesensing_2010,1.6005187
abidin_mangrovepotentialassessmentdetermining_2023,1.7140846
abiodun_centersspacesciencetechnology_1993,1.7779408
abiodun_remotesensinginformationage_1998,1.7527301
ablat_modisndvitimeseries_2021,1.5340011
abouelmagd_earthobservationsegyptiancoastal_2019,1.5443898
abousamra_detectionfillingphasesgrand_2021,1.6926275
abousamra_dynamicshumaninducedlakes_2022,1.5971506
aboushaara_trackingeffectsclimatechange_2022,1.555953
abouzahr_estimatesmaternalmortalityinterpret_2011,1.7749599
abraham_classificationdetectionnaturaldisasters_2023,1.3013353
abraham_trialsimplantablemonitoringdevices_2014,1.7992381
abrahms_dynamicensemblemodelspredict_2019,1.5692272
abrahms_ontogeneticshiftssocialexperiential_2021,1.7679522
abreu_characterizingbraziliansanitarylandfill_2016,1.8678459
abrykosov_treatmentoceantidebackground_2022,1.8305533
abuelgasim_changedetectionadaptivefuzzy_1999,1.6994573
abuelmagd_understandingclimatechangeimpact_2024,1.6186974
abujahidandalsharif_contemporarysurveyfreespace_2022,1.641744
abunnasr_automatedlandsurfacetemperature_2023,1.593537
abunnasr_perviouschangesurrogatediverse_2021,1.4906486
abunnasr_sebuautomatedgoogleearth_2022,1.6048809
abutaleb_estimatingurbangreennessindex_2021,1.6425586
abutaleb_mappingeucalyptstreesresolution_2021,1.5384238
abutalip_digitaltwinatmosphericenvironment_2023,1.5851626
acevedo_spaceactivitiesbolivarianrepublic_2011,1.7864614
achard_pantropicalmonitoringdeforestation_2007,1.4018648
acharya_quantificationmappingsatellitedriven_2020,1.6730592
acheampong_optimisationmodelincentivisingdevelopment_2021,1.7783641
achmad_impactlandlandcover_2023,1.3492393
achu_machinelearningmodellingfire_2021,0.9076439
acierto_developmenthydrologicaltelemetrysystem_2018,1.429419
aciltasman_impactmodernspatialinformation_2008,1.8584111
