citation,dist
aahd_estimationgroundwatervolumespumped_2009,1.0044162
aaheim_lostbenefitscarbonuptake_2018,1.2347655
aapro_digitalhealthoptimalsupportive_2020,1.5006824
abad_detectinglandslidedammedlakes_2022,1.6845556
abaduribarren_deeplearningassistedresolution_2022,1.6596504
abaduribarren_modelingenvironmentalinfluenceatlantic_2019,1.5725529
abapour_bayesiangametheoreticbased_2020,1.7567365
abate_hydrologicalmodelingkobogolina_2023,1.3887082
abay_urbanisationimprovehouseholdwelfare_2023,1.359062
abbafati_globalburden369diseases_2020,1.5380857
abbas_characterizingclassifyingurbantree_2021,1.4243896
abbas_monitoringscaleforestrestoration_2023,1.1952646
abbas_predictingwaterqualityvariability_2023,1.6424651
abbasnezhad_incorporatingsocialpolicydrivers_2023,1.1464815
abbaszadeh_attitudesextramaritalrelationsrelated_2019,1.7954861
abbes_predictionnonstationarymultitemporal_2016,1.4515622
abbott_inboundarrivalsweathersurveillance_2023,1.4901009
abburu_engineeringevaluationglimpsesatellite_2015,1.7589488
abcede_insarbaseddetectionmapping_2022,1.7073925
abdallah_spatialdistributionblockfalls_2010,1.6051995
abdelaal_integratedstudiesidentifysite_2021,1.6535454
abdelfattah_webbasedgisenabled_2015,1.057143
abdelghafar_anomalydetectionsatellitetelemetry_2019,1.9583545
abdelhaleem_applicationremotesensinggeographic_2021,0.98843765
abdelhamid_evaluationecosystemservicesresult_2022,1.2546988
abdelhamid_geospatialanalysislanddriving_2021,1.1239882
abdelhamid_impactassessmentlanddynamics_2023,1.3715451
abdelhamid_pastfuturelandland_2022,1.1494612
abdelrahman_mappingsoilslandrelated_2022,1.1569002
abdelsamie_integrationruslemodelremote_2023,1.1325371
abdhamid_investigationpotentialsolarphotovoltaic_2021,1.509912
abdi_soilerosiondegradationassessment_2023,1.3529801
abdo_evolvingtotalevaluationmap_2020,1.5764029
abdo_modelingurbandynamicscarbon_2021,1.2816594
abdollahi_explainableartificialintelligencexai_2023,1.6048968
abdollahi_remotesensingcapabilitiesobservational_2023,1.4290259
abdollahnejad_predictiondominantforesttree_2017,1.4019071
abdrabo_integratedmethodologyurbanflood_2020,1.5023879
abdul_quantifyinglandscapestructurekelantan_2021,1.2999699
abdulaziz_distributionfecalcontaminationurbanized_2023,1.6574223
abdulhammed_satelliteimagesmatchingmosaic_2023,1.6951616
abdulkadirov_satelliteimagerecognitionensemble_2024,1.7451212
abdulkalam_internationalpartnershiplunarmissions_2005,1.621793
abdulkareem_termhydrologicimpactassessment_2018,1.6018354
abdulkareem_termrunoffdynamicsassessment_2019,1.5231845
abdullah_monitoringdrasticgrowthship_2013,1.3224107
abdullah_precisionagriculturepracticesplanting_2023,0.8651434
abdullah_urbangreenbluespace_2022,1.3258361
abdullahalmamun_ecosystemservicesassessmentvaluation_2017,1.1967362
abdullahi_gisbasedsustainablecity_2015,1.4466631
abdullahi_spatialmodellingsitesuitability_2014,1.5527308
abdulmajid_influencetechnologyadoptionfarmers_2024,0.8206
abdusalam_characteristicsimpactfactorsevapotranspiration_2018,1.3771925
abebe_dynamicslandlandcover_2022,0.9102702
abebe_rurallandmanagementoptions_2020,0.99154395
abedi_mineralpotentialmappingcentral_2015,1.6571103
abedigheshlaghi_gisdevelopmodelforest_2019,1.3907927
aben_callviewshedecologyadvancing_2018,1.5725782
abera_anthropogenicthreatswetlandresources_2022,1.152183
abera_estimatingwaterbudgetcomponents_2017,1.7154282
abichou_uncertaintiesopticalremotesensing_2010,1.7503896
abidin_mangrovepotentialassessmentdetermining_2023,1.408385
abiodun_centersspacesciencetechnology_1993,1.4159906
abiodun_remotesensinginformationage_1998,1.5202063
ablat_modisndvitimeseries_2021,1.3985882
abouelmagd_earthobservationsegyptiancoastal_2019,1.5914664
abousamra_detectionfillingphasesgrand_2021,1.5092652
abousamra_dynamicshumaninducedlakes_2022,1.421554
aboushaara_trackingeffectsclimatechange_2022,1.548799
abouzahr_estimatesmaternalmortalityinterpret_2011,1.6083629
abraham_classificationdetectionnaturaldisasters_2023,1.6008048
abraham_trialsimplantablemonitoringdevices_2014,2.0452724
abrahms_dynamicensemblemodelspredict_2019,1.5021298
abrahms_ontogeneticshiftssocialexperiential_2021,1.586319
abreu_characterizingbraziliansanitarylandfill_2016,1.7076936
abrykosov_treatmentoceantidebackground_2022,1.9548
abuelgasim_changedetectionadaptivefuzzy_1999,1.2951176
abuelmagd_understandingclimatechangeimpact_2024,1.4623806
abujahidandalsharif_contemporarysurveyfreespace_2022,1.7350025
abunnasr_automatedlandsurfacetemperature_2023,1.5789511
abunnasr_perviouschangesurrogatediverse_2021,1.2970003
abunnasr_sebuautomatedgoogleearth_2022,1.5724807
abutaleb_estimatingurbangreennessindex_2021,1.4204812
abutaleb_mappingeucalyptstreesresolution_2021,1.2511077
abutalip_digitaltwinatmosphericenvironment_2023,1.7825243
acevedo_spaceactivitiesbolivarianrepublic_2011,1.6442232
achard_pantropicalmonitoringdeforestation_2007,1.4392674
acharya_quantificationmappingsatellitedriven_2020,1.1616741
acheampong_optimisationmodelincentivisingdevelopment_2021,1.3983843
achmad_impactlandlandcover_2023,1.1977297
achu_machinelearningmodellingfire_2021,1.5680993
acierto_developmenthydrologicaltelemetrysystem_2018,1.4599017
aciltasman_impactmodernspatialinformation_2008,1.6331122
ackerman_economicenvironmentalbenefitsweather_1994,1.5152419
ackermann_digitalsurfacemodelsgnss_2014,1.7172396
ackman_extentintraprotocolintersitevariability_2019,1.7073925
acunaalonso_modellingevaluationlandsatellite_2022,1.2405366
ad_analyzingdepletiongroundwaterlevel_2019,1.3428444
adami_seasonalityvegetationtypessouth_2018,1.131802
adamo_expertknowledgetranslatingland_2014,1.3952435
adamo_technologicallymediatedpracticessustainability_2022,1.3950262
adamowicz_economicanalysisspeciesrisk_2016,1.4139781
adams_benefitsmexicanagricultureel_2002,0.77360404
adams_emergingroleremotesensing_2006,1.5832696
adams_energyoptimizationextrasolarplanetary_2021,1.9566591
adams_improvedrangeweatherinformation_1995,1.0770571
adams_mappingfloristicgradientsforest_2019,1.3451452
adan_earthobservationsatellitedata_2021,1.0570097
adar_testingpasturequalityindex_2023,1.1177604
addas_proposedplanningconceptpublic_2020,1.4717937
addona_raspberrypivideocamera_2022,1.545052
ade_genuslevelmappinginvasive_2022,1.6201247
adebola_roadmapintegratedspaceapplications_2021,1.4381807
adedeji_hybridneurofuzzyinvestigationshort_2021,1.5839652
adedeji_mappingmodelingecosystemservices_2018,1.1503621
adekunle_precisionagricultureapplicabilityopportunities_2013,0.8326434
adelowo_environmentalimpactassessmentattenda_2012,1.5066984
adeluyi_estimatingphenologicaldynamicsirrigated_2021,1.2278328
adem_estimationevapotranspirationbasedmetric_2023,1.4971305
adenle_spatialestimationvisualizationco2_2017,1.4459696
adeppady_reducingmicroservicesinterferencedeployment_2023,1.7675631
adewumi_investigatinggroundwaterpotentialnortheastern_2023,1.4298513
adeyemi_evaluationlandlandcover_2022,1.0982407
adeyemi_spectralindeximproveextraction_2021,1.5369443
adhikari_identificationprioritizationmappingecosystem_2018,1.3220292
adhikari_perceivedecosystemservicespanchase_2018,1.35097
adilov_economicanalysisearthorbit_2015,1.6085134
adilov_estimateexpectedeconomiclosses_2023,1.7073925
adinarayana_approachlandplanninghilly_1995,1.2135322
adinarayana_integratedapproachprioritisationwatersheds_1995,1.4370178
adler_monitoringmountainschangingworld_2018,1.5328318
adriaensen_prioritiesnationalspacestrategies_2015,1.5042491
adrian_sentinelsaropticalfusion_2021,1.0447962
adugyamfi_reflectionssciencetechnologyinnovation_2022,1.5371319
adusei_spatialpredictionmappingwater_2021,1.682645
aekakkararungroj_publiclygisbasedweb_2020,1.5689387
aerts_conservationethiopianchurchforests_2016,1.4757857
afan_adaptivemethodidentifyingmarine_2018,1.5841037
afandy_trendsprojectionsanalysisprecipitation_2023,1.6480225
affek_impactsmodernmechanisedskidding_2017,1.5339923
afifi_detectionimpactlandencroachment_2018,1.2099553
afolabi_costeffectivenessanalysiseast_2023,1.9635423
afreen_floodsusceptibilityanalysispanjkora_2022,1.5066831
afrin_influenceprescribedfirefine_2020,1.5888076
agapiou_potentialvirtualearthobservation_2019,1.7155454
agar_nocturnalhaemodialysisaustraliancost_2005,1.6431043
agarwal_predictingpovertyindexdeep_2019,1.3919895
agasha_effectequalityhealthbwindi_2019,1.6363703
agbabiaka_determinantstourismparticipationyoruba_2023,1.6338818
agbaje_cooperationearthobservationmissions_2018,1.1812739
agdas_determininglandlandcover_2023,1.2526073
agduma_speciesrichnessextentpotential_2023,1.4955592
aggestam_digitalnormcontestationfeminist_2023,1.6934676
agha_multiscalestrategiesmonitoring_2012,1.6061573
aghababaei_introducingartmo'smachinelearning_2022,1.4519076
aghakouchak_impactbasedmonitoringdrought_2023,1.2910521
aghdam_landslidesusceptibilityassessmenthybrid_2017,1.646522
agnihotri_intelligentvulnerabilitypredictionsoil_2021,1.2372234
agola_globalizedpovertyenvironment21st_2014,1.2753195
agostinho_sustainabilitydynamicsbrazilianmatopiba_2023,1.2605917
agosto_vectorrasterserveranalysis_2013,1.6277105
agrawal_deepresidualconvolutionalneural_2023,1.4867607
agrillo_earthobservationbiodiversitydata_2021,1.5566452
aguaron_comparisonmethodsestimatingcarbondioxide_2012,1.4670751
aguda_spatiotemporalassessmenturban_2013,1.3123984
agudelohz_scenarioslandlandcover_2023,1.2883978
aguiarsilva_flyingforestcanopymovement_2023,1.5595312
aguilar_comparisonspectralindicesextracted_2022,0.9271345
aguilar_performanceassessmentmod16evapotranspiration_2018,1.5270907
aguirregutierrez_pantropicalmodellingcanopyfunctional_2021,1.3720231
ahadi_evaluatingfarmirrigationefficiency_2013,0.94929266
ahamed_assessingutilityremotesensing_2022,1.6465826
ahamed_modisbasedautomatedflood_2017,1.5626045
ahearn_monitoringeffectsdracunculiasisremediation_1996,0.9187192
ahmad_agroforestrysuitabilityanalysisbased_2017,0.98245025
ahmad_analysisforestfireclimate_2019,1.5474136
ahmad_assessingimpactspopulationgrowth_2018,1.5874603
ahmad_diagnosingirrigationperformancewater_2009,1.0189931
ahmad_fireriskassessmentclimate_2019,1.4705818
ahmad_gismodelingenvironmentalparameters_2023,1.4239515
ahmad_hydrologicalriskassessmentmangla_2023,1.3496915
ahmad_landevaluationtermsagroforestry_2017,0.8509382
ahmad_lulcanalysisurbanspaces_2017,1.511842
ahmad_potentialtreespeciesdistribution_2023,1.4922705
ahmad_reviewmanagementpracticespotato_2023,0.96903354
ahmad_sarbasedsubsidencemonitoring_2022,1.2796823
ahmad_simulationpredictionlandsurface_2022,1.480529
ahmad_soybeanglycinemaxcropland_2023,0.94289553
ahmad_unveilingnature'sresilienceexploring_2023,1.3390977
ahmadi_intelligentblinddualcolor_2021,1.8868651
ahmadkamal_scenariobasedpollutiondischarge_2020,1.314888
ahmadybirgani_understandingsalinelakesand_2023,1.4729781
ahmed_advanceddeeplearningpredictive_2024,1.5681086
ahmed_analyzingtrendsdriversland_2023,0.81430835
ahmed_applicationremotesensingestimating_2010,1.126884
ahmed_climatechangeimpactland_2023,1.5199685
ahmed_comparisonmulticriteriadecisiontechniques_2021,1.2611513
ahmed_deeplearningforecastssoil_2021,1.2761924
