citation,dist
aahd_estimationgroundwatervolumespumped_2009,1.327529
aaheim_lostbenefitscarbonuptake_2018,1.5921338
aapro_digitalhealthoptimalsupportive_2020,1.170363
abad_detectinglandslidedammedlakes_2022,1.173602
abaduribarren_deeplearningassistedresolution_2022,1.3278385
abaduribarren_modelingenvironmentalinfluenceatlantic_2019,1.5072786
abapour_bayesiangametheoreticbased_2020,1.3021164
abate_hydrologicalmodelingkobogolina_2023,1.4579638
abay_urbanisationimprovehouseholdwelfare_2023,1.3043606
abbafati_globalburden369diseases_2020,1.0976521
abbas_characterizingclassifyingurbantree_2021,1.2241468
abbas_monitoringscaleforestrestoration_2023,1.4177153
abbas_predictingwaterqualityvariability_2023,1.3089169
abbasnezhad_incorporatingsocialpolicydrivers_2023,1.206422
abbaszadeh_attitudesextramaritalrelationsrelated_2019,1.719276
abbes_predictionnonstationarymultitemporal_2016,0.8273907
abbott_inboundarrivalsweathersurveillance_2023,1.535492
abburu_engineeringevaluationglimpsesatellite_2015,1.102309
abcede_insarbaseddetectionmapping_2022,1.3165513
abdallah_spatialdistributionblockfalls_2010,1.3449593
abdelaal_integratedstudiesidentifysite_2021,1.6933529
abdelfattah_webbasedgisenabled_2015,1.3519577
abdelghafar_anomalydetectionsatellitetelemetry_2019,1.4616935
abdelhaleem_applicationremotesensinggeographic_2021,1.2579992
abdelhamid_evaluationecosystemservicesresult_2022,1.2765489
abdelhamid_geospatialanalysislanddriving_2021,0.9005407
abdelhamid_impactassessmentlanddynamics_2023,1.500768
abdelhamid_pastfuturelandland_2022,1.3637105
abdelrahman_mappingsoilslandrelated_2022,1.2346499
abdelsamie_integrationruslemodelremote_2023,1.3363856
abdhamid_investigationpotentialsolarphotovoltaic_2021,1.3523248
abdi_soilerosiondegradationassessment_2023,1.3861192
abdo_evolvingtotalevaluationmap_2020,1.4183207
abdo_modelingurbandynamicscarbon_2021,1.4483368
abdollahi_explainableartificialintelligencexai_2023,1.4726954
abdollahi_remotesensingcapabilitiesobservational_2023,1.0548235
abdollahnejad_predictiondominantforesttree_2017,1.3341331
abdrabo_integratedmethodologyurbanflood_2020,1.2983534
abdul_quantifyinglandscapestructurekelantan_2021,1.3401272
abdulaziz_distributionfecalcontaminationurbanized_2023,1.7136348
abdulhammed_satelliteimagesmatchingmosaic_2023,1.0490208
abdulkadirov_satelliteimagerecognitionensemble_2024,1.2955878
abdulkalam_internationalpartnershiplunarmissions_2005,1.4622409
abdulkareem_termhydrologicimpactassessment_2018,1.5935796
abdulkareem_termrunoffdynamicsassessment_2019,1.4270055
abdullah_monitoringdrasticgrowthship_2013,1.3993922
abdullah_precisionagriculturepracticesplanting_2023,1.1469569
abdullah_urbangreenbluespace_2022,1.3533098
abdullahalmamun_ecosystemservicesassessmentvaluation_2017,1.401562
abdullahi_gisbasedsustainablecity_2015,1.436085
abdullahi_spatialmodellingsitesuitability_2014,1.4245124
abdulmajid_influencetechnologyadoptionfarmers_2024,1.388577
abdusalam_characteristicsimpactfactorsevapotranspiration_2018,1.3339403
abebe_dynamicslandlandcover_2022,1.1370509
abebe_rurallandmanagementoptions_2020,1.2771027
abedi_mineralpotentialmappingcentral_2015,1.3410245
abedigheshlaghi_gisdevelopmodelforest_2019,1.244034
aben_callviewshedecologyadvancing_2018,1.257773
abera_anthropogenicthreatswetlandresources_2022,1.3518801
abera_estimatingwaterbudgetcomponents_2017,1.4577782
abichou_uncertaintiesopticalremotesensing_2010,1.5960422
abidin_mangrovepotentialassessmentdetermining_2023,1.4881587
abiodun_centersspacesciencetechnology_1993,1.0297241
abiodun_remotesensinginformationage_1998,0.8735868
ablat_modisndvitimeseries_2021,1.542807
abouelmagd_earthobservationsegyptiancoastal_2019,0.9429318
abousamra_detectionfillingphasesgrand_2021,1.2083564
abousamra_dynamicshumaninducedlakes_2022,1.0217543
aboushaara_trackingeffectsclimatechange_2022,1.4864651
abouzahr_estimatesmaternalmortalityinterpret_2011,1.3913872
abraham_classificationdetectionnaturaldisasters_2023,1.0780289
abraham_trialsimplantablemonitoringdevices_2014,1.1624763
abrahms_dynamicensemblemodelspredict_2019,1.5216732
abrahms_ontogeneticshiftssocialexperiential_2021,1.3865876
abreu_characterizingbraziliansanitarylandfill_2016,1.8079395
abrykosov_treatmentoceantidebackground_2022,1.5610411
abuelgasim_changedetectionadaptivefuzzy_1999,1.4644992
abuelmagd_understandingclimatechangeimpact_2024,0.9634795
abujahidandalsharif_contemporarysurveyfreespace_2022,1.3207865
abunnasr_automatedlandsurfacetemperature_2023,1.3163648
abunnasr_perviouschangesurrogatediverse_2021,1.1472948
abunnasr_sebuautomatedgoogleearth_2022,0.9815804
abutaleb_estimatingurbangreennessindex_2021,1.1468371
abutaleb_mappingeucalyptstreesresolution_2021,1.2436267
abutalip_digitaltwinatmosphericenvironment_2023,1.123564
acevedo_spaceactivitiesbolivarianrepublic_2011,1.4380491
achard_pantropicalmonitoringdeforestation_2007,0.77069855
acharya_quantificationmappingsatellitedriven_2020,1.1447313
acheampong_optimisationmodelincentivisingdevelopment_2021,1.5990124
achmad_impactlandlandcover_2023,1.3579925
achu_machinelearningmodellingfire_2021,1.3458651
acierto_developmenthydrologicaltelemetrysystem_2018,1.234884
aciltasman_impactmodernspatialinformation_2008,1.3276536
ackerman_economicenvironmentalbenefitsweather_1994,1.3059247
ackermann_digitalsurfacemodelsgnss_2014,1.293355
ackman_extentintraprotocolintersitevariability_2019,1.4622793
acunaalonso_modellingevaluationlandsatellite_2022,1.3307314
ad_analyzingdepletiongroundwaterlevel_2019,1.2653853
adami_seasonalityvegetationtypessouth_2018,1.4158804
adamo_expertknowledgetranslatingland_2014,1.1352956
adamo_technologicallymediatedpracticessustainability_2022,1.2860115
adamowicz_economicanalysisspeciesrisk_2016,1.5643439
adams_benefitsmexicanagricultureel_2002,1.2736351
adams_emergingroleremotesensing_2006,0.94718647
adams_energyoptimizationextrasolarplanetary_2021,1.7673552
adams_improvedrangeweatherinformation_1995,1.3251418
adams_mappingfloristicgradientsforest_2019,1.0975201
adan_earthobservationsatellitedata_2021,1.2676615
adar_testingpasturequalityindex_2023,1.1988807
addas_proposedplanningconceptpublic_2020,1.4170173
addona_raspberrypivideocamera_2022,0.926548
ade_genuslevelmappinginvasive_2022,1.2355323
adebola_roadmapintegratedspaceapplications_2021,1.2112389
adedeji_hybridneurofuzzyinvestigationshort_2021,1.4398787
adedeji_mappingmodelingecosystemservices_2018,1.2120942
adekunle_precisionagricultureapplicabilityopportunities_2013,1.4187794
adelowo_environmentalimpactassessmentattenda_2012,1.6769419
adeluyi_estimatingphenologicaldynamicsirrigated_2021,1.2327068
adem_estimationevapotranspirationbasedmetric_2023,1.3892341
adenle_spatialestimationvisualizationco2_2017,1.3674388
adeppady_reducingmicroservicesinterferencedeployment_2023,1.5734029
adewumi_investigatinggroundwaterpotentialnortheastern_2023,1.3551143
adeyemi_evaluationlandlandcover_2022,1.227532
adeyemi_spectralindeximproveextraction_2021,0.99369204
adhikari_identificationprioritizationmappingecosystem_2018,1.2217536
adhikari_perceivedecosystemservicespanchase_2018,1.2241457
adilov_economicanalysisearthorbit_2015,1.723619
adilov_estimateexpectedeconomiclosses_2023,1.6932843
adinarayana_approachlandplanninghilly_1995,1.223351
adinarayana_integratedapproachprioritisationwatersheds_1995,1.4971483
adler_monitoringmountainschangingworld_2018,1.2823677
adriaensen_prioritiesnationalspacestrategies_2015,1.4853361
adrian_sentinelsaropticalfusion_2021,1.3003755
adugyamfi_reflectionssciencetechnologyinnovation_2022,1.0994434
adusei_spatialpredictionmappingwater_2021,1.3360493
aekakkararungroj_publiclygisbasedweb_2020,1.3035395
aerts_conservationethiopianchurchforests_2016,1.3589934
afan_adaptivemethodidentifyingmarine_2018,1.4631004
afandy_trendsprojectionsanalysisprecipitation_2023,1.0600362
affek_impactsmodernmechanisedskidding_2017,1.3953276
afifi_detectionimpactlandencroachment_2018,1.2908432
afolabi_costeffectivenessanalysiseast_2023,1.2712744
afreen_floodsusceptibilityanalysispanjkora_2022,1.3899999
afrin_influenceprescribedfirefine_2020,1.348886
agapiou_potentialvirtualearthobservation_2019,1.0759729
agar_nocturnalhaemodialysisaustraliancost_2005,1.3172474
agarwal_predictingpovertyindexdeep_2019,1.2295607
agasha_effectequalityhealthbwindi_2019,1.4440583
agbabiaka_determinantstourismparticipationyoruba_2023,1.2562413
agbaje_cooperationearthobservationmissions_2018,1.0654683
agdas_determininglandlandcover_2023,1.1127504
agduma_speciesrichnessextentpotential_2023,1.6767687
aggestam_digitalnormcontestationfeminist_2023,1.5422513
agha_multiscalestrategiesmonitoring_2012,1.6766189
aghababaei_introducingartmo'smachinelearning_2022,1.1763949
aghakouchak_impactbasedmonitoringdrought_2023,1.3219485
aghdam_landslidesusceptibilityassessmenthybrid_2017,1.3581613
agnihotri_intelligentvulnerabilitypredictionsoil_2021,1.5154514
agola_globalizedpovertyenvironment21st_2014,1.4935753
agostinho_sustainabilitydynamicsbrazilianmatopiba_2023,1.2662823
agosto_vectorrasterserveranalysis_2013,1.0412014
agrawal_deepresidualconvolutionalneural_2023,1.1735868
agrillo_earthobservationbiodiversitydata_2021,1.1566765
aguaron_comparisonmethodsestimatingcarbondioxide_2012,1.1848052
aguda_spatiotemporalassessmenturban_2013,1.0961897
agudelohz_scenarioslandlandcover_2023,1.5247456
aguiarsilva_flyingforestcanopymovement_2023,1.3258393
aguilar_comparisonspectralindicesextracted_2022,1.156493
aguilar_performanceassessmentmod16evapotranspiration_2018,1.4975275
aguirregutierrez_pantropicalmodellingcanopyfunctional_2021,1.2320815
ahadi_evaluatingfarmirrigationefficiency_2013,1.2783613
ahamed_assessingutilityremotesensing_2022,1.2632997
ahamed_modisbasedautomatedflood_2017,1.0058959
ahearn_monitoringeffectsdracunculiasisremediation_1996,1.2707756
ahmad_agroforestrysuitabilityanalysisbased_2017,1.1079638
ahmad_analysisforestfireclimate_2019,1.1692433
ahmad_assessingimpactspopulationgrowth_2018,1.1766514
ahmad_diagnosingirrigationperformancewater_2009,1.0027797
ahmad_fireriskassessmentclimate_2019,1.1073517
ahmad_gismodelingenvironmentalparameters_2023,1.3323739
ahmad_hydrologicalriskassessmentmangla_2023,1.1446674
ahmad_landevaluationtermsagroforestry_2017,1.2525935
ahmad_lulcanalysisurbanspaces_2017,1.4258455
ahmad_potentialtreespeciesdistribution_2023,1.4098568
ahmad_reviewmanagementpracticespotato_2023,1.4340358
ahmad_sarbasedsubsidencemonitoring_2022,1.2553494
ahmad_simulationpredictionlandsurface_2022,1.2247024
ahmad_soybeanglycinemaxcropland_2023,1.3690846
ahmad_unveilingnature'sresilienceexploring_2023,1.2800555
ahmadi_intelligentblinddualcolor_2021,1.7691834
ahmadkamal_scenariobasedpollutiondischarge_2020,1.4236531
ahmadybirgani_understandingsalinelakesand_2023,1.6046612
ahmed_advanceddeeplearningpredictive_2024,1.408771
ahmed_analyzingtrendsdriversland_2023,1.5269034
ahmed_applicationremotesensingestimating_2010,1.1757321
ahmed_climatechangeimpactland_2023,1.3595495
ahmed_comparisonmulticriteriadecisiontechniques_2021,1.1095651
ahmed_deeplearningforecastssoil_2021,1.2580938
ahmed_developingvehiculartrafficnoise_2021,1.540743
ahmed_droughtmonitoringcoastalbelt_2019,1.1109353
ahmed_enhancingobjectdetectionremote_2024,1.0633438
ahmed_estimatesseasonalinfluenzamortality_2018,1.5644042
ahmed_gisbasedspatialdistribution_2022,1.2543646
ahmed_hydrologicassessmenttrmmgpm_2020,1.4687996
ahmed_integrationsentinel2derived_2021,1.169924
ahmed_introducingremotesensingbased_2019,1.1990836
ahmed_investigationpvutilizabilityuniversity_2022,1.2269492
ahmed_landslidesusceptibilitymodellingapplying_2015,1.3708243
ahmed_preparingturbidityaquaticvegetation_2017,1.3308375
ahmed_remotesensingwildlandfire_2018,1.3069513
ahmed_vehiculartrafficnoiseprediction_2019,1.5481993
ahmed_wintertimecovercrop_2023,1.4055552
ahn_assessmentutilityremotesensing_2023,1.0697541
ahrends_detectingpredictingforestdegradation_2021,1.1095598
ahuja_sodiummonitoringcommerciallyprocessed_2015,1.4910853
ahulu_ghana'sexperienceestablishmentnational_2015,1.3614688
ai_ndvichangeinfluencingfactors_2023,1.1848495
ai_spatialtemporalvariationfactor_2018,1.3896594
aieb_approachprocessingclimatemissing_2019,1.3338623
ainslie_operationalevaluationwildfireair_2022,1.3978865
aires_analysisextremerainfallnatural_2022,1.4005328
airiken_assessmentspatialtemporalecological_2022,1.0507536
aitali_effectslandlandcover_2022,1.1233974
aitkenhead_digitalmappingsoilecosystem_2019,1.3780022
aiyetoro_packetschedulinginternetremote_2022,0.85101056
aizizi_evaluationecologicalqualitystatus_2023,1.2637744
aja_nonparametricassessmentmangroveecosystem_2023,1.3228447
ajayi_assessmentdelineationgroundwaterpotential_2022,1.0437255
ajayi_mappingassessingseasonaldynamics_2023,1.2532728
ajjan_sensorsoftwareglycaemicmanagement_2016,1.6622028
ajtai_supporttoolslandpolicies_2020,1.2145879
aju_identificationsuitablesitesstructures_2021,1.4520583
akbar_landlandcoverchange_2023,1.1457752
akber_impactlandchangeecosystem_2018,1.2216148
akbulut_automaticbuildingextractionimage_2018,1.0957111
akdeniz_spatiotemporalanalysisshoreline_2023,1.3807452
akgoz_monitoringseasonalphenologicalvariability_2022,1.3618433
akgun_applicationremotesensingdata_2012,1.3999426
akhtar_assessmentagriculturalpotentialriver_2020,1.2704971
akhtar_assessmentirrigationperformanceriver_2018,1.3424884
akhtar_couplingremotesensinghydrological_2021,1.2481918
akhtar_integrationresolutionopticalsar_2020,1.2434173
akhtar_leveragingadvancedremotesensing_2023,1.1175449
akhter_shuttingversussellingfamily_2016,1.6972561
akita_maximumentropymodelprediction_2022,1.3938394
akiwumi_miningenvironmentalchangesierra_2008,1.117425
akiyama_geometricalcorrectioncbers4_2018,1.3470867
akodewou_monitoringdynamicsfaidherbiaalbida_2022,1.3637311
akramkhanov_assessmentspatialdistributionsoil_2012,1.3609841
akritidis_complexaerosoltransportevent_2020,1.237561
aksoy_assessingperformancemachinelearning_2022,1.1271536
akter_predictinggroundwaterrechargepotential_2020,1.1567397
akturk_degradationcoastalecosystemservices_2021,1.311571
akturk_monitoringforestcanopycover_2023,1.1986246
akturk_technologicaladvancesshapingdiabetes_2019,1.1748426
akyurek_investigationsnowcoverdynamics_2011,1.2415105
akyuz_dispersionmodelsatelliteso2_2019,1.2184758
alaasmi_rapidestimationwaterstress_2022,1.3021342
alabadi_predictiongroundwaterflowingzone_2015,1.2754209
alabadleh_rigorousquantificationstatisticalsignificance_2021,1.562408
alabdouli_coastalrunoffunitedarab_2019,1.4627829
alabi_sustainableurbanformchallenges_2020,1.1051925
aladhaileh_artificialintelligenceframeworkmodeling_2022,1.5639682
alaizari_assessmentanalysisfloodsusceptibility_2022,0.95763606
alajmi_exploitingremotesensingimagery_2023,0.96524805
alakeson_difficultairwayequipmentsurvey_2014,1.4828761
alam_floodriskassessmentsrinagar_2018,1.4069617
alam_widereconomicbenefitstransport_2022,1.6902196
alamdarloo_probabilityassessmentvegetationvulnerability_2018,1.3566017
alamgeer_optimalfuzzywaveletneural_2023,1.3368225
alaniz_industrialforestrynegativelyaffects_2023,1.2502387
alashloo_totalsuspendedsedimentsmapping_2013,1.1377132
alatorre_idenitifyingactiveerosionrisk_2009,1.3379307
alattas_supportingindoornavigationaccess_2017,1.5074613
alavi_estimationsugarcaneevapotranspirationremote_2024,0.9928955
alawadhi_localspatialimpactsglobalization_2017,1.1975588
alban_standardisedsurveillancetrichinellaeuropean_2011,1.2310128
albani_feasibilitystudyoffshorewind_2014,1.4962775
albano_geospatialmethodstoolsnatural_2018,1.2378147
albano_scalefloodriskmapping_2020,1.2830948
albe_studentspositionsstudentscontroversial_2005,1.726436
albert_costeffectivemethodsaccurate_2013,1.3330537
albert_ethnogeographyresourceyanomamimodel_2007,1.3534061
albert_waterqualitychallengesindustrial_2021,1.5658311
albuquerque_protocolcanopycovermonitoring_2022,1.3220713
alcantara_chiropracticcarepatienterb's_2008,1.7178327
alcantaracosta_temporaldynamicsevapotranspirationsemiarid_2021,1.4600651
alcaras_accuracyevaluationcoastlineextraction_2023,1.2468047
alcarazsegura_environmentalhumancontrolsecosystem_2013,1.3733661
alcarazsegura_globalvisionmonitoringecosystem_2013,0.96731687
aldhebiani_considerationndvithematicdensity_2018,1.184067
aldousari_landlandcoverchange_2023,1.2031841
aldrees_optimizedbehaviortermrainfall_2021,1.3775982
alejandramusse_urbanenvironmentalqualityassessment_2018,1.1628641
alekabi_reflectingdecadecollaborationnasa_2018,1.8257549
alemanmontes_modellingsugarcaneagroindustrial_2023,1.3090441
alessandrini_remotelysensedvariablesexplain_2022,0.96000403
alexakis_assessmentsoilerosionrelated_2021,1.2496396
alexander_informationtechnologyrealtime_1991,1.073563
alexandre_sentinel1basedprocessing_2020,1.3529346
alexandridis_mappingirrigatedmediterraneanbasins_2008,1.2390869
alexiou_comparingaccuracylidaruav_2021,1.4694912
alexispenalara_modellingspeciesrichnessfunctional_2022,1.1117382
alfahdawi_waterqualitymonitoringal_2015,0.8916591
alfaromejia_blindconvolutionaldeepautoencoder_2023,1.4176823
alfred_importancemaintainingproperdatabase_2010,1.3484303
algaadi_predictionpotatocropyield_2016,1.3251282
algaadi_satellitebaseddeterminationwater_2022,1.2668922
