citation,dist
aahd_estimationgroundwatervolumespumped_2009,1.6094767
aaheim_lostbenefitscarbonuptake_2018,1.433559
aapro_digitalhealthoptimalsupportive_2020,1.0835433
abad_detectinglandslidedammedlakes_2022,1.7731009
abaduribarren_deeplearningassistedresolution_2022,1.7076954
abaduribarren_modelingenvironmentalinfluenceatlantic_2019,1.7104686
abapour_bayesiangametheoreticbased_2020,1.4051383
abate_hydrologicalmodelingkobogolina_2023,1.8192459
abay_urbanisationimprovehouseholdwelfare_2023,0.998789
abbafati_globalburden369diseases_2020,1.0897619
abbas_characterizingclassifyingurbantree_2021,1.6900511
abbas_monitoringscaleforestrestoration_2023,1.6114684
abbas_predictingwaterqualityvariability_2023,1.5297464
abbasnezhad_incorporatingsocialpolicydrivers_2023,1.3960031
abbaszadeh_attitudesextramaritalrelationsrelated_2019,1.3653246
abbes_predictionnonstationarymultitemporal_2016,1.6760976
abbott_inboundarrivalsweathersurveillance_2023,1.5654781
abburu_engineeringevaluationglimpsesatellite_2015,1.7598093
abcede_insarbaseddetectionmapping_2022,1.7801371
abdallah_spatialdistributionblockfalls_2010,1.743258
abdelaal_integratedstudiesidentifysite_2021,1.9099233
abdelfattah_webbasedgisenabled_2015,1.6121641
abdelghafar_anomalydetectionsatellitetelemetry_2019,2.182997
abdelhaleem_applicationremotesensinggeographic_2021,1.5147853
abdelhamid_evaluationecosystemservicesresult_2022,1.2733554
abdelhamid_geospatialanalysislanddriving_2021,1.508085
abdelhamid_impactassessmentlanddynamics_2023,1.5585686
abdelhamid_pastfuturelandland_2022,1.5835747
abdelrahman_mappingsoilslandrelated_2022,1.568727
abdelsamie_integrationruslemodelremote_2023,1.6115625
abdhamid_investigationpotentialsolarphotovoltaic_2021,1.4326601
abdi_soilerosiondegradationassessment_2023,1.6540898
abdo_evolvingtotalevaluationmap_2020,1.7031494
abdo_modelingurbandynamicscarbon_2021,1.33739
abdollahi_explainableartificialintelligencexai_2023,1.6832767
abdollahi_remotesensingcapabilitiesobservational_2023,1.8960778
abdollahnejad_predictiondominantforesttree_2017,1.8789028
abdrabo_integratedmethodologyurbanflood_2020,1.4572158
abdul_quantifyinglandscapestructurekelantan_2021,1.5055017
abdulaziz_distributionfecalcontaminationurbanized_2023,1.611614
abdulhammed_satelliteimagesmatchingmosaic_2023,1.8012815
abdulkadirov_satelliteimagerecognitionensemble_2024,1.7486296
abdulkalam_internationalpartnershiplunarmissions_2005,1.624799
abdulkareem_termhydrologicimpactassessment_2018,1.7149554
abdulkareem_termrunoffdynamicsassessment_2019,1.7705505
abdullah_monitoringdrasticgrowthship_2013,1.5073974
abdullah_precisionagriculturepracticesplanting_2023,1.3757806
abdullah_urbangreenbluespace_2022,1.4785085
abdullahalmamun_ecosystemservicesassessmentvaluation_2017,1.3415525
abdullahi_gisbasedsustainablecity_2015,1.5285308
abdullahi_spatialmodellingsitesuitability_2014,1.6252161
abdulmajid_influencetechnologyadoptionfarmers_2024,1.0986375
abdusalam_characteristicsimpactfactorsevapotranspiration_2018,1.723979
abebe_dynamicslandlandcover_2022,1.1268382
abebe_rurallandmanagementoptions_2020,1.5216079
abedi_mineralpotentialmappingcentral_2015,1.8694699
abedigheshlaghi_gisdevelopmodelforest_2019,1.7078571
aben_callviewshedecologyadvancing_2018,1.5887123
abera_anthropogenicthreatswetlandresources_2022,1.0008295
abera_estimatingwaterbudgetcomponents_2017,1.5621126
abichou_uncertaintiesopticalremotesensing_2010,1.8272058
abidin_mangrovepotentialassessmentdetermining_2023,1.2023304
abiodun_centersspacesciencetechnology_1993,1.5417953
abiodun_remotesensinginformationage_1998,1.562569
ablat_modisndvitimeseries_2021,1.8055674
abouelmagd_earthobservationsegyptiancoastal_2019,1.6171421
abousamra_detectionfillingphasesgrand_2021,1.4076447
abousamra_dynamicshumaninducedlakes_2022,1.5533081
aboushaara_trackingeffectsclimatechange_2022,1.1589539
abouzahr_estimatesmaternalmortalityinterpret_2011,1.4264083
abraham_classificationdetectionnaturaldisasters_2023,1.5445623
abraham_trialsimplantablemonitoringdevices_2014,1.7391644
abrahms_dynamicensemblemodelspredict_2019,1.7374296
abrahms_ontogeneticshiftssocialexperiential_2021,1.4316752
abreu_characterizingbraziliansanitarylandfill_2016,1.7372451
abrykosov_treatmentoceantidebackground_2022,1.9161434
abuelgasim_changedetectionadaptivefuzzy_1999,1.7258608
abuelmagd_understandingclimatechangeimpact_2024,1.5976741
abujahidandalsharif_contemporarysurveyfreespace_2022,1.7453145
abunnasr_automatedlandsurfacetemperature_2023,1.474864
abunnasr_perviouschangesurrogatediverse_2021,1.1530491
abunnasr_sebuautomatedgoogleearth_2022,1.1029224
abutaleb_estimatingurbangreennessindex_2021,1.6309606
abutaleb_mappingeucalyptstreesresolution_2021,1.2480776
abutalip_digitaltwinatmosphericenvironment_2023,1.7820586
acevedo_spaceactivitiesbolivarianrepublic_2011,1.5270803
achard_pantropicalmonitoringdeforestation_2007,1.5478971
acharya_quantificationmappingsatellitedriven_2020,1.6250893
acheampong_optimisationmodelincentivisingdevelopment_2021,1.4934952
achmad_impactlandlandcover_2023,1.4678807
achu_machinelearningmodellingfire_2021,1.4726942
acierto_developmenthydrologicaltelemetrysystem_2018,1.4297912
aciltasman_impactmodernspatialinformation_2008,1.3636334
ackerman_economicenvironmentalbenefitsweather_1994,1.4077893
ackermann_digitalsurfacemodelsgnss_2014,1.8781816
ackman_extentintraprotocolintersitevariability_2019,1.4445443
acunaalonso_modellingevaluationlandsatellite_2022,1.1797726
ad_analyzingdepletiongroundwaterlevel_2019,1.4721061
adami_seasonalityvegetationtypessouth_2018,1.6548686
adamo_expertknowledgetranslatingland_2014,1.8274562
adamo_technologicallymediatedpracticessustainability_2022,1.2678008
adamowicz_economicanalysisspeciesrisk_2016,1.2593629
adams_benefitsmexicanagricultureel_2002,0.8652885
adams_emergingroleremotesensing_2006,1.7057663
adams_energyoptimizationextrasolarplanetary_2021,1.9011385
adams_improvedrangeweatherinformation_1995,1.225866
adams_mappingfloristicgradientsforest_2019,1.745035
adan_earthobservationsatellitedata_2021,1.4734232
adar_testingpasturequalityindex_2023,1.736944
addas_proposedplanningconceptpublic_2020,1.1140789
