citation,dist
aahd_estimationgroundwatervolumespumped_2009,1.2592361
aaheim_lostbenefitscarbonuptake_2018,1.4732146
aapro_digitalhealthoptimalsupportive_2020,1.4201379
abad_detectinglandslidedammedlakes_2022,1.1635218
abaduribarren_deeplearningassistedresolution_2022,1.4820726
abaduribarren_modelingenvironmentalinfluenceatlantic_2019,1.5113964
abapour_bayesiangametheoreticbased_2020,1.5447993
abate_hydrologicalmodelingkobogolina_2023,1.6053619
abay_urbanisationimprovehouseholdwelfare_2023,1.2727809
abbafati_globalburden369diseases_2020,1.3544605
abbas_characterizingclassifyingurbantree_2021,1.3400693
abbas_monitoringscaleforestrestoration_2023,1.4202864
abbas_predictingwaterqualityvariability_2023,1.4540522
abbasnezhad_incorporatingsocialpolicydrivers_2023,1.0515752
abbaszadeh_attitudesextramaritalrelationsrelated_2019,1.5093166
abbes_predictionnonstationarymultitemporal_2016,0.98169005
abbott_inboundarrivalsweathersurveillance_2023,1.6455969
abburu_engineeringevaluationglimpsesatellite_2015,0.9290757
abcede_insarbaseddetectionmapping_2022,1.4005301
abdallah_spatialdistributionblockfalls_2010,1.2152157
abdelaal_integratedstudiesidentifysite_2021,1.8391758
abdelfattah_webbasedgisenabled_2015,1.3915765
abdelghafar_anomalydetectionsatellitetelemetry_2019,1.5668087
abdelhaleem_applicationremotesensinggeographic_2021,1.3423918
abdelhamid_evaluationecosystemservicesresult_2022,1.2855165
abdelhamid_geospatialanalysislanddriving_2021,1.0863867
abdelhamid_impactassessmentlanddynamics_2023,1.4311752
abdelhamid_pastfuturelandland_2022,1.3311477
abdelrahman_mappingsoilslandrelated_2022,1.444194
abdelsamie_integrationruslemodelremote_2023,1.4270809
abdhamid_investigationpotentialsolarphotovoltaic_2021,1.5035422
abdi_soilerosiondegradationassessment_2023,1.462424
abdo_evolvingtotalevaluationmap_2020,1.5266078
abdo_modelingurbandynamicscarbon_2021,1.2934337
abdollahi_explainableartificialintelligencexai_2023,1.470411
abdollahi_remotesensingcapabilitiesobservational_2023,1.3042454
abdollahnejad_predictiondominantforesttree_2017,1.5353385
abdrabo_integratedmethodologyurbanflood_2020,1.3522192
abdul_quantifyinglandscapestructurekelantan_2021,1.2924104
abdulaziz_distributionfecalcontaminationurbanized_2023,1.5831914
abdulhammed_satelliteimagesmatchingmosaic_2023,1.1125898
abdulkadirov_satelliteimagerecognitionensemble_2024,1.0719757
abdulkalam_internationalpartnershiplunarmissions_2005,1.1082982
abdulkareem_termhydrologicimpactassessment_2018,1.5294229
abdulkareem_termrunoffdynamicsassessment_2019,1.5856074
abdullah_monitoringdrasticgrowthship_2013,1.5044332
abdullah_precisionagriculturepracticesplanting_2023,1.3056812
abdullah_urbangreenbluespace_2022,1.4212332
abdullahalmamun_ecosystemservicesassessmentvaluation_2017,1.3588979
abdullahi_gisbasedsustainablecity_2015,1.4509897
abdullahi_spatialmodellingsitesuitability_2014,1.4886265
abdulmajid_influencetechnologyadoptionfarmers_2024,1.290951
abdusalam_characteristicsimpactfactorsevapotranspiration_2018,1.4854711
abebe_dynamicslandlandcover_2022,1.2035847
abebe_rurallandmanagementoptions_2020,1.2549601
abedi_mineralpotentialmappingcentral_2015,1.5359125
abedigheshlaghi_gisdevelopmodelforest_2019,1.3192132
aben_callviewshedecologyadvancing_2018,1.095646
abera_anthropogenicthreatswetlandresources_2022,1.216649
abera_estimatingwaterbudgetcomponents_2017,1.6147811
abichou_uncertaintiesopticalremotesensing_2010,1.6091278
abidin_mangrovepotentialassessmentdetermining_2023,1.3881823
abiodun_centersspacesciencetechnology_1993,1.0261322
abiodun_remotesensinginformationage_1998,1.0476016
ablat_modisndvitimeseries_2021,1.5805753
abouelmagd_earthobservationsegyptiancoastal_2019,1.161335
abousamra_detectionfillingphasesgrand_2021,1.4641349
abousamra_dynamicshumaninducedlakes_2022,0.9755709
aboushaara_trackingeffectsclimatechange_2022,1.4891208
abouzahr_estimatesmaternalmortalityinterpret_2011,1.3672618
abraham_classificationdetectionnaturaldisasters_2023,1.1356618
abraham_trialsimplantablemonitoringdevices_2014,1.5972703
abrahms_dynamicensemblemodelspredict_2019,1.6577598
abrahms_ontogeneticshiftssocialexperiential_2021,1.2895176
abreu_characterizingbraziliansanitarylandfill_2016,1.7775525
abrykosov_treatmentoceantidebackground_2022,1.5864735
abuelgasim_changedetectionadaptivefuzzy_1999,1.3761171
abuelmagd_understandingclimatechangeimpact_2024,1.2421842
abujahidandalsharif_contemporarysurveyfreespace_2022,1.4959533
abunnasr_automatedlandsurfacetemperature_2023,1.255548
abunnasr_perviouschangesurrogatediverse_2021,1.1908665
abunnasr_sebuautomatedgoogleearth_2022,1.0863992
abutaleb_estimatingurbangreennessindex_2021,1.1678407
abutaleb_mappingeucalyptstreesresolution_2021,1.2099485
abutalip_digitaltwinatmosphericenvironment_2023,1.5665363
acevedo_spaceactivitiesbolivarianrepublic_2011,1.3215027
achard_pantropicalmonitoringdeforestation_2007,1.2376404
acharya_quantificationmappingsatellitedriven_2020,1.2634114
acheampong_optimisationmodelincentivisingdevelopment_2021,1.5966078
achmad_impactlandlandcover_2023,1.1377703
achu_machinelearningmodellingfire_2021,1.3824527
acierto_developmenthydrologicaltelemetrysystem_2018,1.3601189
aciltasman_impactmodernspatialinformation_2008,1.3672962
ackerman_economicenvironmentalbenefitsweather_1994,1.4468461
