citation,dist
aahd_estimationgroundwatervolumespumped_2009,1.5746322
aaheim_lostbenefitscarbonuptake_2018,1.4549539
aapro_digitalhealthoptimalsupportive_2020,1.445828
abad_detectinglandslidedammedlakes_2022,1.8259192
abaduribarren_deeplearningassistedresolution_2022,1.5959063
abaduribarren_modelingenvironmentalinfluenceatlantic_2019,1.2563093
abapour_bayesiangametheoreticbased_2020,1.374549
abate_hydrologicalmodelingkobogolina_2023,1.4677935
abay_urbanisationimprovehouseholdwelfare_2023,1.6813078
abbafati_globalburden369diseases_2020,1.4855742
abbas_characterizingclassifyingurbantree_2021,1.707953
abbas_monitoringscaleforestrestoration_2023,1.610975
abbas_predictingwaterqualityvariability_2023,1.5886672
abbasnezhad_incorporatingsocialpolicydrivers_2023,1.5857915
abbaszadeh_attitudesextramaritalrelationsrelated_2019,1.8513339
abbes_predictionnonstationarymultitemporal_2016,1.5477619
abbott_inboundarrivalsweathersurveillance_2023,1.744994
abburu_engineeringevaluationglimpsesatellite_2015,1.6495075
abcede_insarbaseddetectionmapping_2022,1.6849525
abdallah_spatialdistributionblockfalls_2010,1.6236662
abdelaal_integratedstudiesidentifysite_2021,1.7331116
abdelfattah_webbasedgisenabled_2015,1.4306138
abdelghafar_anomalydetectionsatellitetelemetry_2019,1.7782357
abdelhaleem_applicationremotesensinggeographic_2021,1.3472667
abdelhamid_evaluationecosystemservicesresult_2022,1.4172485
abdelhamid_geospatialanalysislanddriving_2021,1.4959631
abdelhamid_impactassessmentlanddynamics_2023,1.3205378
abdelhamid_pastfuturelandland_2022,1.4413395
abdelrahman_mappingsoilslandrelated_2022,1.5469388
abdelsamie_integrationruslemodelremote_2023,1.4995537
abdhamid_investigationpotentialsolarphotovoltaic_2021,1.5675257
abdi_soilerosiondegradationassessment_2023,1.5296271
abdo_evolvingtotalevaluationmap_2020,1.7828043
abdo_modelingurbandynamicscarbon_2021,1.5319456
abdollahi_explainableartificialintelligencexai_2023,1.5879855
abdollahi_remotesensingcapabilitiesobservational_2023,1.7286336
abdollahnejad_predictiondominantforesttree_2017,1.6501285
abdrabo_integratedmethodologyurbanflood_2020,1.5629721
abdul_quantifyinglandscapestructurekelantan_2021,1.6064323
abdulaziz_distributionfecalcontaminationurbanized_2023,1.7972362
abdulhammed_satelliteimagesmatchingmosaic_2023,1.5903692
abdulkadirov_satelliteimagerecognitionensemble_2024,1.546172
abdulkalam_internationalpartnershiplunarmissions_2005,1.6711401
abdulkareem_termhydrologicimpactassessment_2018,1.4341917
abdulkareem_termrunoffdynamicsassessment_2019,1.3770349
abdullah_monitoringdrasticgrowthship_2013,1.5286049
abdullah_precisionagriculturepracticesplanting_2023,1.4378761
abdullah_urbangreenbluespace_2022,1.4946452
abdullahalmamun_ecosystemservicesassessmentvaluation_2017,1.4747343
abdullahi_gisbasedsustainablecity_2015,1.3516481
abdullahi_spatialmodellingsitesuitability_2014,1.4337902
abdulmajid_influencetechnologyadoptionfarmers_2024,1.5910187
abdusalam_characteristicsimpactfactorsevapotranspiration_2018,1.5735171
abebe_dynamicslandlandcover_2022,1.5348005
abebe_rurallandmanagementoptions_2020,1.3418638
abedi_mineralpotentialmappingcentral_2015,1.6651154
abedigheshlaghi_gisdevelopmodelforest_2019,1.479701
aben_callviewshedecologyadvancing_2018,1.5461488
abera_anthropogenicthreatswetlandresources_2022,1.499755
abera_estimatingwaterbudgetcomponents_2017,1.5257937
abichou_uncertaintiesopticalremotesensing_2010,1.6276746
abidin_mangrovepotentialassessmentdetermining_2023,1.6329354
abiodun_centersspacesciencetechnology_1993,1.4232976
abiodun_remotesensinginformationage_1998,1.4876297
ablat_modisndvitimeseries_2021,1.5697252
abouelmagd_earthobservationsegyptiancoastal_2019,1.4677888
abousamra_detectionfillingphasesgrand_2021,1.3642106
abousamra_dynamicshumaninducedlakes_2022,1.4040344
aboushaara_trackingeffectsclimatechange_2022,1.6335983
abouzahr_estimatesmaternalmortalityinterpret_2011,1.7182558
abraham_classificationdetectionnaturaldisasters_2023,1.5427191
abraham_trialsimplantablemonitoringdevices_2014,1.7666634
abrahms_dynamicensemblemodelspredict_2019,1.5768627
